REG_KEY|CONTACT_ID|FIRM_NAME|OWNER_OPERATOR_NUMBER
8590|2694326|PLEXUS CORP.|3019588
8595|2694326|PLEXUS CORP.|3019588
8603|2531211|MicroSurgical Technology|3019924
8606|1991832|KEY TRONIC CORP.|3019990
8607|1991832|KEY TRONIC CORP.|3019990
8610|1119599|SHIELDING INTL., INC.|3020118
8620|1114938|MECTA|3020533
8696|1120364|Verathon Inc.|3022472
8710|2665890|TRULIFE INC|3022549
8722|966589|ROYAL DENTAL MFG., INC.|3022707
8766|2592343|SURGIMARK, INC.|3023415
8771|966708|LA POINTIQUE INTERNATIONAL LTD.|3023471
8790|2825576|WY'EAST MEDICAL CORP.|3023859
8848|1125336|SHELDON MFG., INC.|3024716
8870|966903|Rocket Medical Plc|8010022
8871|966903|Rocket Medical Plc|8010022
8875|2034916|Siemens Healthineers AG|8010024
8876|2034916|Siemens Healthineers AG|8010024
8877|2034916|Siemens Healthineers AG|8010024
8880|2034916|Siemens Healthineers AG|8010024
8881|2034916|Siemens Healthineers AG|8010024
8883|2034916|Siemens Healthineers AG|8010024
8889|966906|TERUMO CORP.|8010026
8893|966906|TERUMO CORP.|8010026
8894|966906|TERUMO CORP.|8010026
8895|966906|TERUMO CORP.|8010026
8896|966906|TERUMO CORP.|8010026
8902|2926927|Thales Components Corporation|8010029
8908|966915|CANTOR & NISSEL LTD.|8010037
8911|2015961|Maquet Critical Care AB|8010042
8924|2086070|DEMANT A/S|8010048
8932|2086070|DEMANT A/S|8010048
8933|2086070|DEMANT A/S|8010048
8935|1123851|RICHARD WOLF GMBH|8010049
8937|1123851|RICHARD WOLF GMBH|8010049
8946|1135305|CODAN US Corporation|8010060
8952|1942883|AMBU A/S|8010067
8954|1942883|AMBU A/S|8010067
8964|966938|Essilor of America, Inc|8010073
8970|966938|Essilor of America, Inc|8010073
8971|966938|Essilor of America, Inc|8010073
8973|966938|Essilor of America, Inc|8010073
8974|966938|Essilor of America, Inc|8010073
8975|966938|Essilor of America, Inc|8010073
8976|966938|Essilor of America, Inc|8010073
8986|966938|Essilor of America, Inc|8010073
8987|966938|Essilor of America, Inc|8010073
8988|966938|Essilor of America, Inc|8010073
8989|966938|Essilor of America, Inc|8010073
8990|966938|Essilor of America, Inc|8010073
9000|2906013|SARSTEDT AG & CO. KG|8010078
9012|966951|Ottobock SE & Co. KGaA|8010097
9014|966951|Ottobock SE & Co. KGaA|8010097
9018|966951|Ottobock SE & Co. KGaA|8010097
9024|966951|Ottobock SE & Co. KGaA|8010097
9025|966951|Ottobock SE & Co. KGaA|8010097
9031|966951|Ottobock SE & Co. KGaA|8010097
9035|966952|MEDITRAC MEDICAL EQUIPMENT LTD.|8010100
9037|966954|SEPTODONT|8010102
9038|966954|SEPTODONT|8010102
9057|2916810|KARL STORZ SE & CO KG|8010119
9058|2916810|KARL STORZ SE & CO KG|8010119
9059|2916810|KARL STORZ SE & CO KG|8010119
9060|2916810|KARL STORZ SE & CO KG|8010119
9062|2916810|KARL STORZ SE & CO KG|8010119
9075|966985|Coloplast Corp.|8010144
9076|966985|Coloplast Corp.|8010144
9077|966985|Coloplast Corp.|8010144
9079|966985|Coloplast Corp.|8010144
9080|966985|Coloplast Corp.|8010144
9081|966985|Coloplast Corp.|8010144
9082|966985|Coloplast Corp.|8010144
9089|2560726|ADOLF SCHWEICKHARDT GMBH & CO. KG|8010159
9091|5705001|ERBE ELEKTROMEDIZIN GMBH|8010173
9103|5895294|Aesculap AG|8010193
9106|5895294|Aesculap AG|8010193
9112|3556444|IVOCLAR VIVADENT|8010208
9113|3556444|IVOCLAR VIVADENT|8010208
9114|3556444|IVOCLAR VIVADENT|8010208
9115|3556444|IVOCLAR VIVADENT|8010208
9117|3556444|IVOCLAR VIVADENT|8010208
9118|3556444|IVOCLAR VIVADENT|8010208
9122|1861168|BEGO BREMER GOLDSCHLAEGEREI WILH. HERBST GMBH & CO|8010221
9123|2644284|Dr. Jean Bausch GmbH & Co. KG|8010224
9125|967042|MANOGG MEDIZINTECHNIK OHG|8010234
9126|1929189|SIEMA-SIEGFRIED MARTIN GMBH|8010235
9129|1087801|PETER HOEHNLE GmbH & Co. KG|8010250
9131|967060|G. HIPP & SOHN GMBH|8010253
9132|4035052|MANFRED HILZINGER GMBH & CO. KG|8010254
9137|1134018|WIDMAIER Instrumente GmbH & CO KG|8010278
9138|1093579|E.G. VORLING KG|8010283
9140|1927001|RUDOLF STORZ GMBH|8010286
9144|1932651|RUDISCHHAUSER SURGICAL INSTRUMENTS MANUFACTURING GMBH|8010300
9147|2877177|H.S. HOSPITAL SERVICE S.P.A.|8010312
9149|2290554|OCULUS OPTIKGERATE GMBH|8010318
9150|2290554|OCULUS OPTIKGERATE GMBH|8010318
9160|3266994|TOMY, INC.|8010342
9184|2835169|PAUL MARIENFELD GMBH & CO. KG.|8010388
9185|3267048|Dentaurum GmbH & Co. KG|8010391
9186|3267048|Dentaurum GmbH & Co. KG|8010391
9195|1906971|HENKE-SASS WOLF, GMBH.|8010418
9196|1906971|HENKE-SASS WOLF, GMBH.|8010418
9197|1928743|MAX HAUSER SUDDEUTSCHE CHIRURGIEMECHANIK GMBH|8010422
9201|2590909|BUSCH & CO. GmbH & Co. KG|8010426
9205|1937920|e.l. zepf GmbH|8010433
9211|967218|MAHE MEDICAL GMBH|8010447
9219|1095084|GEBR. BRASSELER GMBH & CO. KG|8010468
9226|1091371|B. BRAUN MELSUNGEN AG|8010484
9229|1091371|B. BRAUN MELSUNGEN AG|8010484
9231|1091371|B. BRAUN MELSUNGEN AG|8010484
9233|1091371|B. BRAUN MELSUNGEN AG|8010484
9235|1087281|TRACOE MEDICAL GMBH|8010485
9238|967252|RUDOLF RIESTER GMBH & CO. KG|8010492
9244|1945840|HAGER & MEISINGER GMBH|8010516
9249|967281|ANTON HIPP GMBH|8010528
9259|2330653|ATMOS MEDIZINTECHNIK GMBH & CO. KG|8010573
9260|2330653|ATMOS MEDIZINTECHNIK GMBH & CO. KG|8010573
9270|2885861|LivaNova Deutschland GmbH|8010598
9283|967358|UVEX SPORTS GMBH & CO. KG|8010619
9285|2623931|DORNIER MEDTECH  GMBH|8010622
9289|967366|DIMEDA INSTRUMENTE GMBH|8010631
9295|2015671|PAJUNK GmbH Medizintechnologie|8010639
9296|2015671|PAJUNK GmbH Medizintechnologie|8010639
9329|3435204|Merck Life Science KGaA|8010686
9333|2103205|PAUL HARTMANN AG|8010690
9336|2103205|PAUL HARTMANN AG|8010690
9337|1971107|Silgan Dispensing Systems Germany GmbH|8010692
9341|1081362|GEISTER MEDIZINTECHN|8010697
9347|1080426|NOPA INSTRUMENTS, MEDIZINTECHNIK GMBH|8010704
9356|967437|ZIMMER MEDIZINSYSTEME GMBH|8010720
9360|1081184|PRO-MED Instrumente GmbH|8010733
9380|967477|ULRICH GMBH & CO. KG|8010776
9391|2926379|TRANSCOJECT GMBH|8010804
9394|1081572|ILG MEDIZINTECHNIK GMBH|8010809
9399|2082637|MEDI BAYREUTH|8010822
9400|2082637|MEDI BAYREUTH|8010822
9402|1091920|LOHMANN & RAUSCHER GMBH & CO. KG|8010825
9405|2931726|Dentaco GmbH & Co. KG|8010827
9412|967526|FRESENIUS MEDICAL CARE|8010838
9413|967526|FRESENIUS MEDICAL CARE|8010838
9427|2012444|Scheu-Dental GmbH|8010874
9437|1610823|PETER LAZIC GMBH|8010890
9445|1919149|VOCO GMBH|8010908
9446|967591|JULIUS ZORN GMBH|8010913
9447|967591|JULIUS ZORN GMBH|8010913
9450|2646603|SECA|8010918
9451|2646603|SECA|8010918
9457|2084303|KABE LABORTECHNIK GMBH|8010932
9459|967613|VBM Medizintechnik GmbH|8010939
9463|967618|BIEDERMANN MOTECH GMBH  & Co. KG|8010944
9468|2573805|Harps Europe Manufacturing|8020005
9471|2573805|Harps Europe Manufacturing|8020005
9489|5885008|Anita Dr. Helbig GMBH|8020034
9493|967651|GREINER BIO-ONE NA|8020040
9494|967651|GREINER BIO-ONE NA|8020040
9495|967651|GREINER BIO-ONE NA|8020040
9497|967651|GREINER BIO-ONE NA|8020040
9507|1139169|ANSELL HEALTHCARE PRODUCTS LLC|8020065
9508|1139169|ANSELL HEALTHCARE PRODUCTS LLC|8020065
9510|1139169|ANSELL HEALTHCARE PRODUCTS LLC|8020065
9536|1082350|O-TWO MEDICAL TECHNOLOGIES, INC.|8020332
9550|1111241|NIPRO CANADA CORPORATION|8020347
9557|4605008|Silhouet-Tone Corporation|8020371
9558|4605008|Silhouet-Tone Corporation|8020371
9572|2633666|H & A MUI ENTERPRISES INC.|8020404
9574|2885684|AMD Medicom Inc.|8020405
9581|2915483|MIP, INC.|8020415
9612|1109432|CONTOUR OPTIK INC.|8020477
9653|967939|MICROLIFE CORP.|8020605
9654|967939|MICROLIFE CORP.|8020605
9655|967939|MICROLIFE CORP.|8020605
9683|1945874|SPS Medical|8020678
9695|2815221|Lockdown Medical Ltd|8020712
9703|3555494|ICU Medical, Inc.|8020727
9706|3555494|ICU Medical, Inc.|8020727
9707|3555494|ICU Medical, Inc.|8020727
9708|3555494|ICU Medical, Inc.|8020727
9711|3555494|ICU Medical, Inc.|8020727
9712|3555494|ICU Medical, Inc.|8020727
9719|3555494|ICU Medical, Inc.|8020727
9721|3555494|ICU Medical, Inc.|8020727
9742|1085268|I.M.V. International Corporation|8020779
9747|2885910|VYGON S A|8020785
9748|2885910|VYGON S A|8020785
9749|2885910|VYGON S A|8020785
9755|3556112|BIOMERIEUX SA|8020790
9756|3556112|BIOMERIEUX SA|8020790
9759|3556112|BIOMERIEUX SA|8020790
9760|3556112|BIOMERIEUX SA|8020790
9761|3556112|BIOMERIEUX SA|8020790
9762|3556112|BIOMERIEUX SA|8020790
9764|3556112|BIOMERIEUX SA|8020790
9768|2573214|SCHILLER MEDICAL|8020793
9799|2666124|Trulife|8020869
9801|968104|RANDOX LABORATORIES, LTD.|8020890
9802|968104|RANDOX LABORATORIES, LTD.|8020890
9803|968104|RANDOX LABORATORIES, LTD.|8020890
9826|2071918|C.S.O. S.R.L.|8020987
9831|2001033|GENERAL MEDICAL MERATE S.P.A.|8020997
9836|2704944|ESAOTE S.P.A.|8021005
9837|2704944|ESAOTE S.P.A.|8021005
9838|2704944|ESAOTE S.P.A.|8021005
9857|2571904|ASA DENTAL S.P.A.|8021050
9863|3024964|HAEMOTRONIC, SPA|8021058
9864|3024964|HAEMOTRONIC, SPA|8021058
9865|968197|LA.SC.OD. SPA|8021059
9869|1972912|MEDICALPLASTIC|8021067
9876|968220|COSMED S.R.L.|8021084
9880|2955284|SPORTARREDO GROUP S.C.|8021093
9899|2926543|Convatec, Inc.|8021535
9904|2926543|Convatec, Inc.|8021535
9908|2926543|Convatec, Inc.|8021535
9916|2582369|Design Eyewear Group Int'l A/S|8021542
9929|1094099|OWEN MUMFORD, LTD.|8021764
9938|1935009|Integrated Technologies Ltd.|8021786
9958|1860746|IVOR SHAW, LTD. TRADING AS PENNINE HEALTHCARE|8021832
9965|1087085|VICON MOTION SYSTEMS, LTD.|8021839
9975|1111409|HTZ Ltd|8021864
9989|2532201|EvacChair International Ltd|8021894
9991|968387|LANTOR (UK), LTD.|8021899
10002|2633489|IMMUNODIAGNOSTIC SYSTEMS LTD.|8021924
10012|2623381|ASTEK INNOVATIONS|8021959
10049|1129417|AMBUTECH INC.|8022025
10049|1129418|AMBUTECH INC.|8022025
10052|2591027|SOUTHMEDIC, INC.|8022032
10102|1084267|GESTION BOUCHER/DURETTE|8022167
10168|1909188|SHU GIE INDUSTRIAL CO., LTD.|8022547
10252|2895396|SOUTH CANAL INTL. CO., LTD.|8022755
10263|2677158|TAROKO INTL. CO., LTD.|8022779
10307|969073|VALENTINE INTL. LTD.|8022890
10315|969081|MODERN HEALTHCARE CORP.|8022899
10370|1099782|EFER ENDOSCOPY|8023020
10377|1094894|Medical Z, S.A.|8023033
10379|1112357|B. BRAUN MEDICAL SAS|8023036
10408|2072629|Elcam Medical ACAL|8030082
10409|2072629|Elcam Medical ACAL|8030082
10415|969245|TUTTNAUER LTD.|8030087
10427|1099744|QMD|8030107
10428|1099744|QMD|8030107
10429|1099744|QMD|8030107
10430|1949628|SEFI MEDICAL INSTRUMENTS|8030108
10442|2002044|SION BIOTEXT MEDICAL LTD|8030128
10455|2014379|Hoya Corporation|8030208
10458|2014379|Hoya Corporation|8030208
10459|2014379|Hoya Corporation|8030208
10461|2014379|Hoya Corporation|8030208
10465|2182279|NAKANISHI INC.|8030216
10466|2182279|NAKANISHI INC.|8030216
10474|1981706|NIHON KOHDEN CORP.|8030227
10475|1981706|NIHON KOHDEN CORP.|8030227
10476|1981706|NIHON KOHDEN CORP.|8030227
10477|1981706|NIHON KOHDEN CORP.|8030227
10478|2057531|OSADA ELECTRIC CO., LTD.|8030228
10479|2057531|OSADA ELECTRIC CO., LTD.|8030228
10482|969304|SHIMADZU CORP|8030233
10485|2696111|FUJIFILM Wako Pure Chemical Corporation|8030234
10486|2696111|FUJIFILM Wako Pure Chemical Corporation|8030234
10488|4085020|HOYA Corporation PENTAX Division|8030235
10489|4085020|HOYA Corporation PENTAX Division|8030235
10490|4085020|HOYA Corporation PENTAX Division|8030235
10497|969314|J. MORITA CORP.|8030247
10498|969314|J. MORITA CORP.|8030247
10508|1120916|GC America Inc.|8030268
10509|1120916|GC America Inc.|8030268
10510|1120916|GC America Inc.|8030268
10511|1120916|GC America Inc.|8030268
10512|1120916|GC America Inc.|8030268
10513|1120916|GC America Inc.|8030268
10514|1120916|GC America Inc.|8030268
10516|1120916|GC America Inc.|8030268
10517|1120916|GC America Inc.|8030268
10519|1770014|TOP CORPORATION|8030272
10520|1770014|TOP CORPORATION|8030272
10527|969373|ARKRAY, INC.|8030316
10528|969373|ARKRAY, INC.|8030316
10529|969373|ARKRAY, INC.|8030316
10532|2653105|MITAYA MFG CO., LTD|8030319
10540|2653794|MANI, INC. (HEAD OFFICE)|8030343
10541|2653794|MANI, INC. (HEAD OFFICE)|8030343
10548|969405|SATO PHARMACEUTICAL CO., LTD.|8030358
10549|969405|SATO PHARMACEUTICAL CO., LTD.|8030358
10560|1179223|TOGO MEDIKIT CO., LTD.|8030371
10565|3556054|NIPRO CORPORATION|8030375
10566|3556054|NIPRO CORPORATION|8030375
10567|3556054|NIPRO CORPORATION|8030375
10570|3556054|NIPRO CORPORATION|8030375
10571|3556054|NIPRO CORPORATION|8030375
10575|2926003|AIR WATER REALIZE INC.|8030380
10582|2785236|NIDEK CO., LTD.|8030392
10583|2785236|NIDEK CO., LTD.|8030392
10584|2785236|NIDEK CO., LTD.|8030392
10594|969444|HAKKO CO., LTD.|8030409
10598|2491891|CANON INC.|8030410
10599|2491891|CANON INC.|8030410
10610|969465|ATAGO CO., LTD.|8030433
10611|969465|ATAGO CO., LTD.|8030433
10618|2401100|Vertex-Dental B.V.|8030452
10635|3544983|Nucletron B.V.|8030474
10639|3235498|VitalScientific B.V.|8030479
10662|1132548|DEGASA, S.A. DE C.V.|8030654
10674|1932203|LEVENTON S.A.U.|8030764
10701|1922834|DENTATUS AB|8030870
10713|2087294|MOLNLYCKE HEALTH CARE US LLC|8030877
10718|2087294|MOLNLYCKE HEALTH CARE US LLC|8030877
10723|2918320|Nobel Biocare Services AG|8030879
10724|2918320|Nobel Biocare Services AG|8030879
10725|2918320|Nobel Biocare Services AG|8030879
10726|2918320|Nobel Biocare Services AG|8030879
10731|2918320|Nobel Biocare Services AG|8030879
10736|1133654|JORDAN A/S|8030884
10738|5555126|PERIMED AB|8030885
10749|2172106|ELEKTA AB|8030893
10752|2172106|ELEKTA AB|8030893
10753|2172106|ELEKTA AB|8030893
10761|1931740|Allard Support for Better Life AB|8030901
10762|1931740|Allard Support for Better Life AB|8030901
10764|2058357|TR Equipment AB|8030903
10780|2531921|Ljungberg & Kogel AB|8030929
10782|2089326|PERMOBIL AB|8030931
10783|2089326|PERMOBIL AB|8030931
10788|2501041|NOLATO MEDITOR AB|8030941
10797|969646|OERTLI INSTRUMENTE AG|8030967
10801|2001971|MEDELA AG|8030974
10802|2001971|MEDELA AG|8030974
10812|1379373|MERIDIAN AG|8030988
10821|969677|Sigvaris AG|8031005
10822|969677|Sigvaris AG|8031005
10825|3266145|Diaswiss, S. A.|8031011
10857|2073729|HAAG-STREIT HOLDING|8031066
10859|2073729|HAAG-STREIT HOLDING|8031066
10861|2073729|HAAG-STREIT HOLDING|8031066
10867|2877366|CITIZEN SYSTEMS JAPAN CO., LTD.|8031509
10868|2877366|CITIZEN SYSTEMS JAPAN CO., LTD.|8031509
10877|2928169|KAI INDUSTRIES CO., LTD.|8031525
10888|2932258|SB-KAWASUMI LABORATORIES, INC.|8031539
10889|2932258|SB-KAWASUMI LABORATORIES, INC.|8031539
10900|969771|ANZAI MEDICAL CO, LTD.|8031557
10905|2695573|JMS CO., LTD.|8031563
10911|2785831|FUJIFILM CORPORATION|8031568
10912|2785831|FUJIFILM CORPORATION|8031568
10914|2785831|FUJIFILM CORPORATION|8031568
10915|2785831|FUJIFILM CORPORATION|8031568
10929|1098804|H. AGATA, OPTIC PRIMA CO., LTD.|8031584
10943|5744996|TAKARA BELMONT CORPORATION|8031613
10954|2170854|A&D Company, Limited|8031633
10955|2170854|A&D Company, Limited|8031633
10956|2170854|A&D Company, Limited|8031633
10961|1929642|OKAMOTO INDUSTRIES, INC.|8031642
10963|1929642|OKAMOTO INDUSTRIES, INC.|8031642
10969|2805646|Sankei Co., LTD.|8031654
10972|2593038|Sakura Global Holding Company|8031662
10973|2593038|Sakura Global Holding Company|8031662
10974|2593038|Sakura Global Holding Company|8031662
10975|2593038|Sakura Global Holding Company|8031662
10979|1096096|HAMAMATSU PHOTONICS, K.K.|8031665
10981|1096096|HAMAMATSU PHOTONICS, K.K.|8031665
10986|2905056|TOSOH BIOSCIENCE|8031673
10987|2905056|TOSOH BIOSCIENCE|8031673
10988|2905056|TOSOH BIOSCIENCE|8031673
11002|2826203|MINITUBE AB|8032009
11020|1980731|LM-INSTRUMENTS OY|8032033
11026|969917|ATOS MEDICAL AB|8032044
11037|1126048|Blueberry NFT Co., Ltd|8040159
11044|969957|CHU KONG OPTICAL MFY. LTD.|8040173
11054|1098932|HANKOOK LATEX GONGUP CO., LTD.|8040211
11058|2582158|FISHER & PAYKEL HEALTHCARE NZ LTD|8040217
11059|2582158|FISHER & PAYKEL HEALTHCARE NZ LTD|8040217
11060|2582158|FISHER & PAYKEL HEALTHCARE NZ LTD|8040217
11065|970006|QSA SURGICAL (PVT) LTD.|8040233
11066|970006|QSA SURGICAL (PVT) LTD.|8040233
11083|2929412|SAEHAN CORPORATION|8040255
11086|1632049|GLORIOUS MERCANTILE CORP. (PVT) LTD.|8040263
11112|970068|B. BRAUN MEDICAL INDUSTRIES SDN. BHD.|8040308
11144|1604641|Indo-German Surgical Corporation|8040381
11145|1621164|PAUL INSTRUMENTS (INDIA)|8040382
11149|1931960|PRODUCTOS FAMILIA S.A.|8040389
11175|2072815|OPHTEC USA|8040449
11176|2072815|OPHTEC USA|8040449
11178|2915132|SWANK INTERNATIONAL OPTICAL CO., LTD.|8040451
11179|2915132|SWANK INTERNATIONAL OPTICAL CO., LTD.|8040451
11224|2917034|VTech Communications Ltd|8040564
11229|970284|AILEE CO., LTD.|8040573
11242|1095247|ELEGANCE OPTICAL MANUFACTORY LTD.|8040596
11243|1095247|ELEGANCE OPTICAL MANUFACTORY LTD.|8040596
11252|970318|SHINA CORP.|8040619
11270|2957614|ARISTA LATINDO INDUSTRIAL, LTD. P.T.|8040653
11318|2894984|KOSSAN LATEX INDUSTRIES (M) SDN. BHD.|8040735
11327|2000647|DONGGUAN WEIHANG ELECTRICAL PRODUCT CO., LTD.|8040770
11335|2060602|HEYRO OPTICAL CO. LTD.|8040783
11353|1113590|SHUN THAI RUBBER GLOVES INDUSTRY PUBLIC CO., LTD.|8040818
11368|970523|RIVERSTONE RESOURCES SDN. BHD.|8040854
11379|1084646|N.S. UNI-GLOVES SDN. BHD.|8040880
11381|970551|HILBRO (PVT) LTD.|8040884
11398|970600|Oon Corp Resources (M) Sdn Bhd|8040936
11404|970612|MARCON RUBBER INDUSTRY SDN. BHD.|8040948
11409|2561269|PERUSAHAAN GETAH ASAS SDN BHD|8040956
11419|970641|KANAM LATEX INDUSTRIES PVT. LTD.|8040980
11420|970641|KANAM LATEX INDUSTRIES PVT. LTD.|8040980
11425|2815691|Latexx Manufacturing Sdn. Bhd.|8041003
11429|2633451|YTY INDUSTRY SDN BHD|8041009
11475|4025102|SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED.|8041108
11480|1113551|MATANG MFG. SDN. BHD.|8041120
11491|970794|P.T. MAJA AGUNG LATEXINDO|8041150
11492|1113718|ACCOMPANY SURGICAL|8041151
11495|4404986|SAMSUNG MEDISON CO., LTD.|8041160
11496|4404986|SAMSUNG MEDISON CO., LTD.|8041160
11568|2572009|Guangzhou Double One Latex Products Co., Ltd.|8043106
11585|2906796|SHANGHAI JINXIANG LATEX PRODUCTS CO., LTD.|8043142
11628|971021|Makrite North America|8043227
11656|2560876|GaleMed Corporation|8043316
11657|2560876|GaleMed Corporation|8043316
11685|2122169|ORASURE TECHNOLOGIES, INC.|9000083
11686|1085220|BOB BARKER CO., INC.|9000091
11708|1081268|AUDINA HEARING INSTRUMENT|9000174
11759|971434|CLARUS MEDICAL, LLC.|9000372
11761|1949955|THE NEIMAN MARCUS GROUP|9000381
11790|1934857|TOKUYAMA DENTAL CORPORATION|9000502
11792|1934857|TOKUYAMA DENTAL CORPORATION|9000502
11794|1509157|TJN MANUFACTURING,INC.|9000509
11805|1094566|Freudenberg Medical, LLC|9000550
11822|2918004|MINDWAYS SOFTWARE, INC.|9000592
11828|1088953|SYLVAN CORP.|9000618
11847|971696|Interson Corporation|9000675
11911|2054668|MEXPO INTERNATIONAL, INC.|9000890
11948|2173253|PMS GmbH|9000996
11958|2580568|MENICON CO. LTD.|9001029
11959|2580568|MENICON CO. LTD.|9001029
11960|2580568|MENICON CO. LTD.|9001029
11972|972037|UMC INC.|9001095
12002|2561453|SINO OPTICAL CO., LTD|9001251
12003|1947498|TOCHIGI SEIKO KK|9001253
12011|1946214|Grand Lin Industrial Co., Ltd.|9001300
12014|1121449|CONQUEROR MEDICAL (PVT) LTD.|9001307
12016|1083598|VERNA GROUP INTERNATIONAL LTD.|9001313
12025|2070777|Intensiv SA|9001345
12028|1602373|NAI Acquisition, LLC|9001351
12036|1942693|THE CRETEX COMPANIES, INC.|9001389
12052|2071544|Wellell Inc.|9001426
12061|2090560|ELASTOMADE ACCESSORIES SDN BHD|9001465
12088|1126917|SERIM RESEARCH CORP.|9001543
12102|1129193|VA DEPT. FOR THE BLIND AND VISION IMPAIRED|9001609
12107|2645233|BEST MEDICAL INTERNA|9001621
12112|1113030|DARCO INTERNATIONAL, INC.|9001626
12115|972528|WINDSTONE MEDICAL PACKAGING, INC.|9001641
12129|4185060|RS MEDICAL|9001699
12140|972595|MIPM Mammendorfer Institut fur Physik und Medizin GmbH|9001715
12144|972611|SAGAMI RUBBER INDUSTRIES CO., LTD.|9001731
12188|1124293|KIMBERLY-CLARK CORPORATION|9001775
12194|1124293|KIMBERLY-CLARK CORPORATION|9001775
12197|1124293|KIMBERLY-CLARK CORPORATION|9001775
12198|1124293|KIMBERLY-CLARK CORPORATION|9001775
12207|972657|CHARMANT, INC.|9001784
12208|972657|CHARMANT, INC.|9001784
12237|2503175|MIDWEST EYE LABORATORIES, INC.|9001850
12239|2503175|MIDWEST EYE LABORATORIES, INC.|9001850
12258|1135307|CORGENIX, INC.|9001900
12269|2056316|SIMPLIVIA HEALTHCARE LTD.|9001925
12271|972775|Canon Medical Systems USA, Inc.|9001927
12288|2907284|EYAL OPTICAL INDUSTRY|9001987
12314|2623679|MYOFUNCTIONAL RESEARCH CO USA INC|9002061
12331|1913192|Therapak, LLC|9002081
12334|972912|ULMER PHARMACAL CO.|9002102
12349|2696674|GENZYME CORPORATION|9002116
12414|2500690|RESMED CORP.|9002319
12459|2015976|TRANSITIONS OPTICAL, INC.|9002418
12469|2073128|SDI LTD.|9002445
12484|973244|QUANTEL MEDICAL|9002489
12494|973279|SURGI-PAK, INC.|9002527
12531|2907289|SHAMIR OPTICAL INDUSTRY|9002642
12533|2907289|SHAMIR OPTICAL INDUSTRY|9002642
12555|2503025|Terumo BCT, INC.|9002708
12557|2503025|Terumo BCT, INC.|9002708
12564|2076255|AMERITEK USA, INC.|9002732
12568|973475|WEBB MFG, INC.|9002747
12574|2073971|CYCLOMEDICA AUSTRALIA PTY LTD|9002789
12578|973532|CORE PRODUCTS INTL., INC.|9002815
12600|973597|STERILIZATION SERVICES OF VIRGINIA|9002887
12616|2058625|SIEMENS MEDICAL SOLUTIONS USA, INC.|9002915
12617|2058625|SIEMENS MEDICAL SOLUTIONS USA, INC.|9002915
12618|2058625|SIEMENS MEDICAL SOLUTIONS USA, INC.|9002915
12623|2058625|SIEMENS MEDICAL SOLUTIONS USA, INC.|9002915
12626|2058625|SIEMENS MEDICAL SOLUTIONS USA, INC.|9002915
12630|2058625|SIEMENS MEDICAL SOLUTIONS USA, INC.|9002915
12634|2583507|BODYWISE (UK) LTD.|9002921
12635|2583507|BODYWISE (UK) LTD.|9002921
12641|2926018|KANEKO OPTICAL CO., LTD.|9002945
12667|2777914|HEINE OPTOTECHNIK GMBH & CO. KG.|9003020
12668|2777914|HEINE OPTOTECHNIK GMBH & CO. KG.|9003020
12700|973800|ALCARE CO., LTD|9003129
12703|1932175|MK1 DENTAL-ATTACHMENT GMBH|9003136
12716|1113548|ITO CO., LTD.|9003170
